year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,longitude,latitude
1990,Bulgaria,6,6.0,,36.0,33.0,23.0,17.0,34.0,9.0,,1.0,4.0,1.0,0.0,,,22.919561808000054,
1990,United Kingdom,6,6.0,,30.0,21.0,20.0,26.0,30.0,14.0,,2.0,0.0,2.0,1.0,Peter Shiu,Paul Woodruff,-6.287505662999905,-6.332508917999888
1990,Canada,6,5.0,1.0,31.0,17.0,15.0,23.0,37.0,16.0,,0.0,3.0,1.0,2.0,Richard Nowakowski,Georg Gunther,-65.61058508999994,-59.85837099799994
1990,Germany,6,6.0,,13.0,42.0,13.0,16.0,41.0,13.0,,0.0,2.0,4.0,0.0,,,6.742198113000114,6.873789910000141
1990,Italy,6,6.0,,10.0,28.0,15.0,26.0,36.0,16.0,,1.0,1.0,4.0,0.0,,,12.621267123000052,12.856944207000112
1990,Islamic Republic of Iran,6,6.0,,27.0,16.0,17.0,24.0,24.0,14.0,,0.0,4.0,0.0,0.0,Asadollah Razavi,Omid Ali Shahni Karamzadeh,,
1990,Australia,6,5.0,1.0,13.0,31.0,9.0,15.0,37.0,16.0,,0.0,2.0,4.0,0.0,David Hunt,David Paget,158.86573326900012,147.36548912900005
1990,Austria,6,6.0,,14.0,27.0,14.0,18.0,40.0,8.0,,0.0,1.0,4.0,1.0,,,15.161792440000113,
1990,India,6,6.0,,20.0,21.0,12.0,27.0,24.0,12.0,,1.0,1.0,2.0,0.0,,,93.85531660200016,93.628184441
1990,Norway,6,6.0,,17.0,25.0,13.0,13.0,30.0,14.0,,0.0,3.0,1.0,0.0,,,3.38257897200009,11.047618035000141
1990,Democratic People's Republic of Korea,6,,,29.0,27.0,9.0,11.0,24.0,9.0,,0.0,1.0,3.0,0.0,,,,
1990,Japan,6,6.0,,20.0,25.0,9.0,17.0,26.0,10.0,,0.0,2.0,1.0,0.0,,,141.46794681100008,153.97828209700018
1990,Poland,6,6.0,,4.0,28.0,17.0,28.0,23.0,6.0,,0.0,2.0,1.0,2.0,Andrzej Mąkowski,Maciej Bryński,19.00212649800008,
1990,Hong Kong,6,6.0,,23.0,28.0,11.0,8.0,29.0,6.0,,0.0,0.0,4.0,1.0,Chuan I Chu,Pak Hong Cheung,,
1990,Vietnam,6,1.0,1.0,29.0,20.0,8.0,18.0,19.0,10.0,,0.0,1.0,3.0,0.0,,,106.66871178500006,106.22339928500017
1990,Brazil,6,6.0,,18.0,17.0,18.0,18.0,23.0,8.0,,1.0,0.0,2.0,0.0,,,-48.54259192599997,-48.58324133999986
1990,Yugoslavia,6,6.0,,7.0,28.0,9.0,18.0,32.0,4.0,,0.0,1.0,2.0,1.0,,,,
1990,Israel,6,6.0,,7.0,20.0,11.0,21.0,28.0,8.0,,0.0,1.0,3.0,0.0,Joe Gillis,Shay Gueron,35.80363326000017,
1990,Singapore,6,6.0,,13.0,29.0,8.0,8.0,25.0,10.0,,0.0,0.0,2.0,2.0,Yu Kiang Leong,Tara R Nanda,103.96078535200013,
1990,Sweden,6,6.0,,1.0,32.0,10.0,13.0,32.0,3.0,,0.0,1.0,2.0,0.0,Åke Samuelsson,Paul Vaderlind,15.675303582000083,17.081879102000073
1990,Netherlands,6,6.0,,3.0,31.0,7.0,13.0,33.0,3.0,,0.0,1.0,2.0,2.0,Thijs Notenboom,Jan Donkers,-68.23729407499985,-62.958723137999925
1990,Colombia,6,6.0,,12.0,16.0,7.0,22.0,25.0,6.0,,0.0,1.0,2.0,0.0,,,-78.2048906179999,-77.83991451699987
1990,New Zealand,6,5.0,1.0,7.0,17.0,6.0,11.0,35.0,7.0,,0.0,0.0,2.0,2.0,,,169.21275979100002,166.20525149800008
1990,Republic of Korea,6,6.0,,10.0,16.0,8.0,20.0,22.0,3.0,,0.0,1.0,1.0,1.0,,,,
1990,Thailand,6,3.0,,14.0,7.0,14.0,16.0,22.0,2.0,,0.0,0.0,2.0,2.0,Yati Krisnangkura,Sakda Boonto,99.247813347,99.65870201900012
1990,Türkiye,6,6.0,,14.0,10.0,12.0,15.0,21.0,3.0,,0.0,0.0,1.0,2.0,Okay Çelebi,İsmail Güloğlu,,
1990,Spain,6,6.0,,13.0,8.0,10.0,14.0,12.0,15.0,,0.0,0.0,0.0,0.0,Francisco Bellot Rosado,Juan Manuel Conde Calero,-17.885121222999942,-15.414947068999908
1990,Morocco,5,,,15.0,10.0,13.0,15.0,13.0,5.0,,0.0,1.0,0.0,0.0,,,-5.405490480999902,
1990,Mexico,6,6.0,,16.0,15.0,6.0,8.0,18.0,6.0,,0.0,0.0,1.0,2.0,,,-114.73403886599989,-87.37942460799991
1990,Argentina,6,6.0,,4.0,14.0,6.0,14.0,26.0,3.0,,0.0,0.0,1.0,2.0,,,-68.65412350199998,-64.32371985599994
1990,Cuba,6,,,23.0,7.0,8.0,14.0,12.0,3.0,,0.0,0.0,1.0,1.0,,,-78.38418535099993,-78.5782771479999
1990,Bahrain,6,,,18.0,9.0,15.0,9.0,9.0,5.0,,0.0,0.0,0.0,1.0,,,50.55160566500007,
1990,Ireland,6,6.0,,9.0,17.0,6.0,5.0,22.0,6.0,,0.0,0.0,1.0,0.0,Fergus Gaines,Gordon Lessells,-9.82408606699994,-10.318267381999902
1990,Greece,6,1.0,1.0,21.0,12.0,9.0,7.0,11.0,2.0,,0.0,0.0,1.0,1.0,Theodoros Bolis,Dimitrios Kontogiannis,24.135264519000145,27.007090691000116
1990,Finland,6,6.0,,6.0,14.0,9.0,12.0,17.0,1.0,,0.0,0.0,1.0,1.0,Eero Saksman,Matti Lehtinen,22.443695509000094,23.90870201900006
1990,Luxembourg,2,2.0,,14.0,10.0,8.0,8.0,13.0,5.0,,1.0,0.0,1.0,0.0,Lucien Kieffer,,6.038628377000094,
1990,Tunisia,4,,,13.0,10.0,8.0,10.0,9.0,5.0,,0.0,1.0,1.0,0.0,,,10.929942254000082,11.0557084000001
1990,Mongolia,6,,,7.0,13.0,5.0,9.0,17.0,3.0,,0.0,0.0,0.0,3.0,,,100.0059676520001,
1990,Kuwait,4,2.0,2.0,20.0,8.0,8.0,11.0,4.0,2.0,,0.0,0.0,1.0,1.0,,,48.38111412900017,48.34449303500011
1990,Cyprus,4,4.0,,12.0,10.0,5.0,5.0,9.0,5.0,,0.0,0.0,1.0,0.0,,,33.773989705000105,33.742792014000116
1990,Philippines,6,6.0,,8.0,6.0,9.0,2.0,21.0,0.0,,0.0,0.0,1.0,0.0,,,119.84978274800014,119.45655358200023
1990,Portugal,6,6.0,,5.0,12.0,6.0,10.0,10.0,1.0,,0.0,0.0,0.0,0.0,Jorge Picado,Maria João Borges,-16.023101365999963,-15.859771287999962
1990,Indonesia,6,,,11.0,1.0,12.0,4.0,10.0,2.0,,0.0,0.0,0.0,0.0,,,121.59742272200018,123.36133873800017
1990,Macau,6,,2.0,12.0,2.0,6.0,4.0,4.0,4.0,,0.0,0.0,0.0,0.0,,,,
1990,Iceland,3,3.0,,4.0,7.0,3.0,9.0,6.0,1.0,,0.0,0.0,1.0,0.0,,,-20.269642706999917,-17.749256964999887
1990,Algeria,4,,,3.0,5.0,6.0,8.0,6.0,1.0,,0.0,0.0,0.0,0.0,,,8.602510428642177,
1989,People's Republic of China,6,5.0,1.0,40.0,42.0,37.0,41.0,42.0,35.0,,4.0,2.0,0.0,0.0,,,,
1989,Romania,6,6.0,,37.0,42.0,26.0,41.0,42.0,35.0,,2.0,4.0,0.0,0.0,Octavian Stanasila,Mircea Becheanu,26.722378784000114,
1989,Union of Soviet Socialist Republics,6,4.0,2.0,35.0,41.0,26.0,41.0,41.0,33.0,,3.0,2.0,1.0,0.0,,,,
1989,German Democratic Republic,6,6.0,,36.0,40.0,29.0,36.0,42.0,33.0,,3.0,2.0,1.0,0.0,,,,
1989,United States of America,6,6.0,,35.0,36.0,14.0,42.0,42.0,38.0,,1.0,4.0,1.0,0.0,,,-155.6065189699999,-156.5445550619999
1989,Czechoslovakia,6,6.0,,35.0,35.0,15.0,35.0,42.0,40.0,,2.0,1.0,3.0,0.0,Leo Boček,Tomáš Hecht,,
1989,Bulgaria,6,6.0,,18.0,41.0,18.0,42.0,42.0,34.0,,1.0,3.0,2.0,0.0,,,22.919561808000054,
1989,Germany,6,6.0,,36.0,33.0,16.0,36.0,42.0,24.0,,1.0,3.0,2.0,0.0,,,6.742198113000114,6.873789910000141
1989,Vietnam,6,2.0,,26.0,39.0,17.0,41.0,42.0,18.0,,2.0,1.0,3.0,0.0,,,106.66871178500006,106.22339928500017
1989,Hungary,6,6.0,,34.0,39.0,13.0,31.0,37.0,21.0,,0.0,4.0,1.0,1.0,János Pataki,István Reiman,20.981488891000083,
1989,Yugoslavia,6,5.0,1.0,26.0,29.0,17.0,35.0,35.0,28.0,,1.0,3.0,1.0,1.0,,,,
1989,Poland,6,6.0,,21.0,30.0,10.0,34.0,35.0,27.0,,0.0,3.0,3.0,0.0,Andrzej Mąkowski,Marcin E. Kuczma,19.00212649800008,
1989,France,6,6.0,,33.0,35.0,14.0,25.0,41.0,8.0,,0.0,1.0,5.0,0.0,,,55.5013126960001,45.27572675900015
1989,Islamic Republic of Iran,6,6.0,,26.0,34.0,10.0,28.0,29.0,20.0,,0.0,2.0,3.0,1.0,Asadollah Razavi,Alireza Medghalchi,,
1989,Singapore,6,6.0,,25.0,30.0,7.0,35.0,32.0,14.0,,0.0,0.0,4.0,2.0,Khee Meng Koh,Tiong Seng Tay,103.96078535200013,
1989,Türkiye,6,5.0,1.0,11.0,34.0,0.0,36.0,22.0,30.0,,0.0,1.0,4.0,1.0,Okay Çelebi,Albert Erkip,,
1989,Hong Kong,6,5.0,1.0,20.0,31.0,6.0,27.0,21.0,22.0,,0.0,2.0,1.0,1.0,Kar Ping Shum,Chiu Kwan Ip,,
1989,Italy,6,6.0,,21.0,31.0,1.0,31.0,23.0,17.0,,0.0,1.0,2.0,3.0,,,12.621267123000052,12.856944207000112
1989,Canada,6,6.0,,30.0,18.0,3.0,24.0,35.0,13.0,,0.0,1.0,3.0,2.0,Richard Nowakowski,Georg Gunther,-65.61058508999994,-59.85837099799994
1989,Greece,6,,,8.0,36.0,11.0,28.0,25.0,14.0,,0.0,1.0,3.0,2.0,Theodoros Bolis,Dimitrios Kontogiannis,24.135264519000145,27.007090691000116
1989,United Kingdom,6,5.0,1.0,13.0,21.0,6.0,28.0,33.0,21.0,,0.0,2.0,1.0,2.0,David Monk,Paul Woodruff,-6.287505662999905,-6.332508917999888
1989,Australia,6,6.0,,15.0,34.0,5.0,19.0,28.0,18.0,,0.0,2.0,2.0,0.0,David Hunt,Geoff Ball,158.86573326900012,147.36548912900005
1989,Colombia,6,6.0,,19.0,25.0,3.0,30.0,28.0,14.0,,0.0,1.0,2.0,3.0,,,-78.2048906179999,-77.83991451699987
1989,Austria,6,5.0,1.0,22.0,27.0,0.0,20.0,20.0,22.0,,0.0,2.0,1.0,1.0,,,15.161792440000113,
1989,India,6,5.0,,18.0,30.0,7.0,18.0,28.0,6.0,,0.0,0.0,4.0,1.0,,,93.85531660200016,93.628184441
1989,Israel,6,6.0,,13.0,22.0,13.0,12.0,21.0,24.0,,0.0,2.0,1.0,0.0,Joe Gillis,Shay Gueron,35.80363326000017,
1989,Belgium,6,,,24.0,24.0,2.0,21.0,22.0,11.0,,0.0,0.0,3.0,2.0,,,4.815447224000138,
1989,Republic of Korea,6,6.0,,11.0,28.0,0.0,30.0,6.0,22.0,,0.0,1.0,0.0,4.0,,,,
1989,Netherlands,6,6.0,,16.0,16.0,8.0,29.0,21.0,2.0,,0.0,1.0,1.0,2.0,Thijs Notenboom,Jan Donkers,-68.23729407499985,-62.958723137999925
1989,Tunisia,6,,,10.0,32.0,2.0,18.0,10.0,9.0,,0.0,1.0,0.0,2.0,,,10.929942254000082,11.0557084000001
1989,Mexico,6,5.0,1.0,8.0,18.0,7.0,14.0,19.0,13.0,,0.0,0.0,1.0,2.0,,,-114.73403886599989,-87.37942460799991
1989,Sweden,6,6.0,,22.0,16.0,1.0,2.0,21.0,11.0,,0.0,0.0,2.0,1.0,Åke Samuelsson,Per-Anders Ivert,15.675303582000083,17.081879102000073
1989,Cuba,6,,,5.0,22.0,2.0,12.0,19.0,9.0,,0.0,0.0,1.0,3.0,,,-78.38418535099993,-78.5782771479999
1989,New Zealand,6,5.0,,8.0,13.0,7.0,20.0,14.0,7.0,,0.0,0.0,2.0,2.0,,,169.21275979100002,166.20525149800008
1989,Luxembourg,3,3.0,,12.0,15.0,9.0,14.0,14.0,1.0,,0.0,1.0,1.0,0.0,Lucien Kieffer,,6.038628377000094,
1989,Brazil,6,5.0,,18.0,18.0,4.0,15.0,8.0,1.0,,0.0,0.0,3.0,0.0,,,-48.54259192599997,-48.58324133999986
1989,Norway,4,4.0,,17.0,7.0,0.0,10.0,20.0,10.0,,0.0,0.0,1.0,2.0,,,3.38257897200009,11.047618035000141
1989,Morocco,6,,,1.0,27.0,0.0,10.0,21.0,4.0,,0.0,0.0,1.0,3.0,,,-5.405490480999902,
1989,Spain,6,5.0,1.0,9.0,28.0,3.0,6.0,7.0,8.0,,0.0,0.0,1.0,4.0,Francisco Bellot Rosado,Juan Manuel Conde Calero,-17.885121222999942,-15.414947068999908
1989,Finland,6,6.0,,7.0,9.0,0.0,27.0,15.0,0.0,,0.0,0.0,0.0,3.0,Matti Lehtinen,Eero Saksman,22.443695509000094,23.90870201900006
1989,Thailand,6,,,1.0,18.0,0.0,22.0,12.0,1.0,,0.0,0.0,1.0,2.0,Yati Krisnangkura,Sakda Boonto,99.247813347,99.65870201900012
1989,Peru,6,,,8.0,20.0,1.0,20.0,0.0,2.0,,0.0,0.0,0.0,3.0,,,-76.17565995399988,-76.4507312319999
1989,Philippines,6,5.0,,12.0,10.0,0.0,11.0,7.0,5.0,,0.0,1.0,0.0,0.0,,,119.84978274800014,119.45655358200023
1989,Portugal,6,6.0,,21.0,2.0,1.0,13.0,2.0,0.0,,0.0,0.0,0.0,4.0,Jorge Picado,Maria João Borges,-16.023101365999963,-15.859771287999962
1989,Ireland,6,5.0,1.0,5.0,2.0,4.0,18.0,0.0,8.0,,0.0,0.0,0.0,1.0,Thomas Laffey,Fergus Gaines,-9.82408606699994,-10.318267381999902
1989,Iceland,4,4.0,,7.0,12.0,1.0,13.0,0.0,0.0,,0.0,0.0,0.0,2.0,,,-20.269642706999917,-17.749256964999887
1989,Kuwait,6,,,1.0,12.0,11.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,48.38111412900017,48.34449303500011
1989,Cyprus,6,4.0,2.0,2.0,15.0,2.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,33.773989705000105,33.742792014000116
1989,Indonesia,6,,,6.0,8.0,0.0,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,121.59742272200018,123.36133873800017
1989,Venezuela,4,,,0.0,3.0,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,-61.39027141599988,-61.00568600199992
1988,Union of Soviet Socialist Republics,6,6.0,,42.0,42.0,36.0,38.0,42.0,17.0,,4.0,2.0,0.0,0.0,,,,
1988,People's Republic of China,6,5.0,1.0,42.0,41.0,17.0,42.0,42.0,17.0,,2.0,4.0,0.0,0.0,,,,
1988,Romania,6,6.0,,42.0,33.0,35.0,42.0,31.0,18.0,,2.0,4.0,0.0,0.0,Mircea Becheanu,,26.722378784000114,
1988,Germany,6,6.0,,42.0,42.0,25.0,31.0,32.0,2.0,,1.0,4.0,1.0,0.0,,,6.742198113000114,6.873789910000141
1988,Vietnam,6,6.0,,39.0,32.0,12.0,40.0,36.0,7.0,,1.0,4.0,0.0,0.0,,,106.66871178500006,106.22339928500017
1988,United States of America,6,6.0,,34.0,29.0,23.0,30.0,27.0,10.0,,0.0,5.0,1.0,0.0,,,-155.6065189699999,-156.5445550619999
1988,German Democratic Republic,5,5.0,,35.0,33.0,23.0,23.0,29.0,2.0,,1.0,4.0,0.0,0.0,,,,
1988,Bulgaria,6,4.0,2.0,42.0,9.0,16.0,21.0,42.0,14.0,,0.0,4.0,2.0,0.0,,,22.919561808000054,
1988,France,6,6.0,,42.0,27.0,10.0,23.0,21.0,5.0,,1.0,1.0,3.0,1.0,,,55.5013126960001,45.27572675900015
1988,Canada,6,6.0,,30.0,23.0,11.0,20.0,32.0,8.0,,1.0,1.0,2.0,1.0,Bruce Shawyer,Ronald Scoins,-65.61058508999994,-59.85837099799994
1988,United Kingdom,6,6.0,,22.0,34.0,19.0,16.0,24.0,6.0,,0.0,3.0,2.0,0.0,David Monk,Paul Woodruff,-6.287505662999905,-6.332508917999888
1988,Czechoslovakia,6,6.0,,35.0,28.0,31.0,9.0,16.0,1.0,,0.0,2.0,2.0,1.0,František Zítek,,,
1988,Israel,6,6.0,,18.0,37.0,10.0,34.0,12.0,4.0,,1.0,0.0,4.0,1.0,Joe Gillis,Shay Gueron,35.80363326000017,
1988,Sweden,6,6.0,,25.0,24.0,13.0,24.0,28.0,1.0,,1.0,0.0,4.0,1.0,Åke Samuelsson,Kurt Johansson,15.675303582000083,17.081879102000073
1988,Austria,6,5.0,1.0,29.0,23.0,13.0,16.0,22.0,7.0,,1.0,1.0,1.0,1.0,,,15.161792440000113,
1988,Hungary,6,6.0,,31.0,23.0,5.0,25.0,24.0,1.0,,0.0,2.0,2.0,1.0,József Pelikán,János Pataki,20.981488891000083,
1988,Australia,6,6.0,,20.0,31.0,12.0,14.0,18.0,5.0,,1.0,0.0,1.0,1.0,Emanuel Strzelecki,Geoff Ball,158.86573326900012,147.36548912900005
1988,Singapore,6,6.0,,26.0,23.0,3.0,21.0,20.0,3.0,,0.0,2.0,2.0,0.0,Chuan Chong Chen,Yong Chiang Tay,103.96078535200013,
1988,Yugoslavia,6,5.0,1.0,23.0,32.0,11.0,9.0,17.0,0.0,,0.0,0.0,4.0,1.0,,,,
1988,Islamic Republic of Iran,6,6.0,,24.0,16.0,8.0,12.0,22.0,4.0,,0.0,1.0,3.0,0.0,Mohammad Ali Najafi,Alireza Medghalchi,,
1988,Netherlands,6,6.0,,18.0,30.0,16.0,7.0,12.0,2.0,,0.0,0.0,3.0,1.0,Thijs Notenboom,Jan Donkers,-68.23729407499985,-62.958723137999925
1988,Republic of Korea,6,6.0,,23.0,15.0,5.0,7.0,27.0,2.0,,0.0,0.0,3.0,0.0,,,,
1988,Belgium,6,6.0,,13.0,22.0,8.0,11.0,22.0,0.0,,0.0,0.0,3.0,1.0,,,4.815447224000138,
1988,Hong Kong,6,5.0,1.0,17.0,8.0,6.0,14.0,19.0,4.0,,0.0,0.0,2.0,1.0,Wing Sum Cheung,Lo Suen Ko,,
1988,Tunisia,4,4.0,,22.0,16.0,0.0,13.0,15.0,1.0,,0.0,0.0,3.0,0.0,,,10.929942254000082,11.0557084000001
1988,Colombia,6,6.0,,20.0,18.0,8.0,8.0,11.0,1.0,,0.0,0.0,3.0,0.0,,,-78.2048906179999,-77.83991451699987
1988,Finland,6,5.0,1.0,9.0,21.0,3.0,2.0,29.0,1.0,,0.0,0.0,2.0,1.0,Matti Lehtinen,Eero Saksman,22.443695509000094,23.90870201900006
1988,Greece,6,6.0,,30.0,4.0,3.0,7.0,20.0,1.0,,0.0,0.0,1.0,3.0,Theodoros Bolis,Dimitrios Kontogiannis,24.135264519000145,27.007090691000116
1988,Türkiye,6,5.0,1.0,24.0,12.0,6.0,0.0,22.0,1.0,,0.0,0.0,3.0,0.0,Okay Çelebi,Hüseyin Güneş,,
1988,Luxembourg,3,3.0,,20.0,15.0,3.0,8.0,17.0,1.0,,0.0,1.0,2.0,0.0,Lucien Kieffer,,6.038628377000094,
1988,Morocco,6,6.0,,25.0,0.0,4.0,15.0,12.0,6.0,,0.0,0.0,2.0,1.0,,,-5.405490480999902,
1988,Peru,6,6.0,,14.0,8.0,2.0,1.0,28.0,2.0,,0.0,0.0,1.0,3.0,,,-76.17565995399988,-76.4507312319999
1988,Poland,3,3.0,,10.0,21.0,9.0,10.0,0.0,4.0,,0.0,1.0,0.0,2.0,,,19.00212649800008,
1988,New Zealand,6,6.0,,8.0,14.0,12.0,0.0,13.0,0.0,,0.0,1.0,0.0,0.0,,,169.21275979100002,166.20525149800008
1988,Italy,4,4.0,,13.0,12.0,8.0,1.0,10.0,0.0,,0.0,0.0,1.0,1.0,,,12.621267123000052,12.856944207000112
1988,Algeria,5,4.0,1.0,15.0,7.0,3.0,7.0,9.0,1.0,,0.0,1.0,0.0,1.0,,,8.602510428642177,
1988,Mexico,6,6.0,,11.0,2.0,9.0,0.0,15.0,3.0,,0.0,0.0,1.0,2.0,,,-114.73403886599989,-87.37942460799991
1988,Brazil,6,5.0,1.0,15.0,7.0,5.0,7.0,5.0,0.0,,0.0,0.0,0.0,2.0,,,-48.54259192599997,-48.58324133999986
1988,Iceland,4,3.0,1.0,11.0,7.0,1.0,3.0,15.0,0.0,,0.0,0.0,1.0,0.0,,,-20.269642706999917,-17.749256964999887
1988,Cuba,6,6.0,,24.0,5.0,3.0,2.0,1.0,0.0,,0.0,0.0,0.0,1.0,,,-78.38418535099993,-78.5782771479999
1988,Spain,6,6.0,,14.0,11.0,1.0,2.0,4.0,2.0,,0.0,0.0,0.0,1.0,Francisco Bellot Rosado,Juan Manuel Conde Calero,-17.885121222999942,-15.414947068999908
1988,Norway,6,6.0,,7.0,10.0,4.0,3.0,9.0,0.0,,0.0,0.0,0.0,0.0,,,3.38257897200009,11.047618035000141
1988,Ireland,6,4.0,2.0,16.0,7.0,3.0,1.0,3.0,0.0,,0.0,0.0,0.0,0.0,Thomas Laffey,Finbarr Holland,-9.82408606699994,-10.318267381999902
1988,Philippines,5,5.0,,6.0,10.0,2.0,2.0,9.0,0.0,,0.0,0.0,0.0,1.0,,,119.84978274800014,119.45655358200023
1988,Argentina,3,3.0,,9.0,0.0,1.0,0.0,13.0,0.0,,0.0,0.0,0.0,1.0,,,-68.65412350199998,-64.32371985599994
1988,Kuwait,6,4.0,2.0,10.0,0.0,2.0,4.0,1.0,6.0,,0.0,0.0,0.0,0.0,,,48.38111412900017,48.34449303500011
1988,Cyprus,6,5.0,1.0,8.0,1.0,2.0,0.0,10.0,0.0,,0.0,0.0,0.0,1.0,,,33.773989705000105,33.742792014000116
1988,Indonesia,3,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,,121.59742272200018,123.36133873800017
1988,Ecuador,1,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,-80.11510169199994,-79.85751088699996
1987,Romania,6,6.0,,42.0,42.0,40.0,42.0,42.0,42.0,,5.0,1.0,0.0,,Octavian Stanasila,,26.722378784000114,
1987,Germany,6,6.0,,42.0,42.0,42.0,42.0,42.0,38.0,,4.0,2.0,0.0,,,,6.742198113000114,6.873789910000141
1987,Union of Soviet Socialist Republics,6,6.0,,42.0,42.0,28.0,42.0,42.0,39.0,,3.0,3.0,0.0,,,,,
1987,German Democratic Republic,6,5.0,1.0,42.0,42.0,42.0,38.0,42.0,25.0,,2.0,3.0,1.0,,,,,
1987,United States of America,6,6.0,,42.0,42.0,35.0,36.0,36.0,29.0,,2.0,3.0,1.0,,,,-155.6065189699999,-156.5445550619999
1987,Hungary,6,6.0,,42.0,42.0,35.0,40.0,38.0,21.0,,0.0,5.0,1.0,,Endre Hódi,István Reiman,20.981488891000083,
1987,Bulgaria,6,4.0,2.0,38.0,42.0,28.0,36.0,41.0,25.0,,1.0,3.0,2.0,,,,22.919561808000054,
1987,People's Republic of China,6,5.0,1.0,31.0,42.0,27.0,38.0,40.0,22.0,,2.0,2.0,2.0,,,,,
1987,Czechoslovakia,6,6.0,,42.0,27.0,28.0,42.0,36.0,17.0,,0.0,4.0,2.0,,František Zítek,Tomáš Hecht,,
1987,United Kingdom,6,6.0,,29.0,26.0,28.0,37.0,33.0,29.0,,1.0,2.0,2.0,,Robert Cranston Lyness,Terence James Heard,-6.287505662999905,-6.332508917999888
1987,Vietnam,6,,,31.0,42.0,3.0,40.0,42.0,14.0,,0.0,1.0,5.0,,,,106.66871178500006,106.22339928500017
1987,France,6,6.0,,33.0,35.0,9.0,30.0,26.0,21.0,,0.0,3.0,2.0,,,,55.5013126960001,45.27572675900015
1987,Austria,6,6.0,,27.0,42.0,18.0,29.0,23.0,11.0,,0.0,2.0,3.0,,,,15.161792440000113,
1987,Netherlands,6,6.0,,17.0,33.0,23.0,25.0,42.0,6.0,,0.0,1.0,4.0,,Thijs Notenboom,Jan Donkers,-68.23729407499985,-62.958723137999925
1987,Australia,6,6.0,,21.0,23.0,17.0,31.0,37.0,14.0,,0.0,3.0,0.0,,Emanuel Strzelecki,Geoff Ball,158.86573326900012,147.36548912900005
1987,Canada,6,6.0,,21.0,41.0,13.0,23.0,31.0,10.0,,1.0,1.0,1.0,,Bruce Shawyer,Ronald Scoins,-65.61058508999994,-59.85837099799994
1987,Sweden,6,6.0,,26.0,30.0,22.0,33.0,21.0,2.0,,0.0,2.0,2.0,,Åke Samuelsson,Kurt Johansson,15.675303582000083,17.081879102000073
1987,Yugoslavia,6,4.0,2.0,30.0,35.0,16.0,21.0,29.0,1.0,,0.0,1.0,3.0,,,,,
1987,Brazil,6,6.0,,19.0,41.0,10.0,13.0,23.0,10.0,,1.0,0.0,2.0,,,,-48.54259192599997,-48.58324133999986
1987,Greece,6,,,26.0,33.0,1.0,17.0,30.0,4.0,,0.0,0.0,4.0,,Theodoros Bolis,Dimitrios Kontogiannis,24.135264519000145,27.007090691000116
1987,Türkiye,6,6.0,,19.0,33.0,1.0,9.0,23.0,9.0,,0.0,0.0,2.0,,Okay Çelebi,Ali Osman Asar,,
1987,Spain,6,6.0,,23.0,17.0,3.0,22.0,25.0,1.0,,0.0,0.0,3.0,,Ceferino Ruiz Garrido,María Gaspar Alonso-Vega,-17.885121222999942,-15.414947068999908
1987,Morocco,6,,,16.0,39.0,1.0,15.0,17.0,0.0,,0.0,0.0,3.0,,,,-5.405490480999902,
1987,Cuba,6,,,20.0,24.0,1.0,17.0,21.0,0.0,,0.0,0.0,2.0,,,,-78.38418535099993,-78.5782771479999
1987,Belgium,6,,,12.0,19.0,4.0,9.0,21.0,9.0,,0.0,0.0,1.0,,,,4.815447224000138,
1987,Finland,6,5.0,1.0,20.0,7.0,8.0,19.0,14.0,1.0,,0.0,0.0,2.0,,Juha Oikkonen,Matti Lehtinen,22.443695509000094,23.90870201900006
1987,Islamic Republic of Iran,6,6.0,,11.0,22.0,1.0,8.0,23.0,5.0,,0.0,0.0,1.0,,Mohammad Ali Najafi,Mirza Jalili,,
1987,Norway,6,6.0,,1.0,14.0,1.0,14.0,37.0,2.0,,0.0,0.0,0.0,,,,3.38257897200009,11.047618035000141
1987,Colombia,6,6.0,,2.0,38.0,2.0,12.0,12.0,2.0,,0.0,0.0,1.0,,,,-78.2048906179999,-77.83991451699987
1987,Mongolia,6,,,12.0,28.0,1.0,1.0,21.0,4.0,,0.0,0.0,0.0,,,,100.0059676520001,
1987,Poland,3,3.0,,7.0,14.0,0.0,14.0,19.0,1.0,,0.0,0.0,2.0,,Maciej Bryński,,19.00212649800008,
1987,Iceland,4,4.0,,16.0,9.0,3.0,7.0,10.0,0.0,,0.0,0.0,0.0,,,,-20.269642706999917,-17.749256964999887
1987,Cyprus,6,6.0,,1.0,28.0,1.0,1.0,6.0,5.0,,0.0,0.0,0.0,,,,33.773989705000105,33.742792014000116
1987,Peru,6,,,0.0,27.0,1.0,1.0,10.0,2.0,,0.0,0.0,0.0,,,,-76.17565995399988,-76.4507312319999
