Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],df
Tokelau,TKL,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,PIAAC: Adults by numeracy proficiency level (%). Level 4,LO.PIAAC.NUM.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2321.4357998587,2549.14984165847,2609.62049744598,2766.72751740735,2960.11860001332,3126.62715307852,3174.37873225121,3213.31995299206,3323.62706091584,3486.3214631753,3665.90252618602,3860.98950208077,4034.23690304272,4171.91306830003,4242.37948399723,4413.48485844246,4474.59378993771,4365.82485944571,4553.27672451146,4669.99798764527,4889.29852795444,5151.45482498474,5339.53213636719,5313.80567144102,5567.03541123729,5849.71733504899,6092.25836593712,6321.60693304717,6419.56177829792,..,..,..,..,..
Tonga,TON,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,84351,85499,86323,86962,87582,88318,89234,90273,91335,92268,92971,93409,93641,93729,93788,93896,94088,94321,94591,94851,95069,95246,95399,95557,95739,95976,96273,96619,97032,97482,97973,98487,99022,99589,100218,100905,101706,102581,103379,103890,103986,103562,102737,101768,101028,100781,101133,101998,103197,104000,..,..,..,..
Tonga,TON,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.ZS,1.01,..,..,..,..,1,..,..,..,..,0.91,..,..,..,..,1.05,..,..,..,..,1.19,..,..,..,..,1.2,..,..,..,..,2.47,..,..,..,..,3.28,..,..,..,..,4.55,..,..,..,..,5.69,..,..,..,..,2.91,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"World Bank: Total public education expenditure, % of government spending",PER.ALL.TTL.GOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.59246,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.90537,..,..,..,..,..,..,..,..,..,99.01846,..,..,..,..,99.38553,..,..,..,..,..,..,99.41437,..,..,..,..,..
Tonga,TON,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.ZS,3.89,..,..,..,..,4.22,..,..,..,..,4.99,..,..,..,..,6.56,..,..,..,..,7.56,..,..,..,..,8.45,..,..,..,..,10.49,..,..,..,..,11.72,..,..,..,..,11.84,..,..,..,..,12,..,..,..,..,49.88,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,12.43,..,..,..,..,12.94,..,..,..,..,24.71,..,..,..,..,22.46,..,..,..,..,21.65,..,..,..,..,21.13,..,..,..,..,16.08,..,..,..,..,13.75,..,..,..,..,16.09,..,..,..,..,19.22,..,..,..,..,6.7,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,PIAAC: Adults by numeracy proficiency level (%). Level 4,LO.PIAAC.NUM.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7080.98981663192,7499.24331584814,8392.53270204474,8486.3138233227,8934.30006114785,9433.82988792341,10264.5358742454,11206.5508730271,12235.4761487774,13384.4419796521,14590.8338338188,15477.7271403048,16896.2460394518,19597.9484113678,21615.022486474,23555.7148004036,27346.1663784955,29283.3636084957,30724.7946553728,29454.0279198064,30620.1748026563,30980.4544926655,31770.1903963188,32831.4760572591,32937.0720059885,33698.6665543298,31754.4696664332,31461.2640649293,32014.7831311708,..,..,..,..,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,945360,955741,968136,982010,996493,1010936,1025107,1039212,1053558,1068640,1084744,1101983,1120020,1138071,1155074,1170285,1183381,1194541,1204153,1212857,1221116,1229103,1236683,1243616,1249520,1254200,1257549,1259848,1261695,1263933,1267153,1271632,1277213,1283559,1290123,1296502,1302561,1308451,1314443,1320930,1328147,1336178,1344817,1353700,1362342,1370328,1377564,1384072,1389858,1395000,..,..,..,..
Trinidad and Tobago,TTO,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.ZS,0.51,..,..,..,..,0.58,..,..,..,..,0.57,..,..,..,..,1.1,..,..,..,..,1.59,..,..,..,..,1.66,..,..,..,..,1.9,..,..,..,..,2.65,..,..,..,..,3.28,..,..,..,..,4.72,..,..,..,..,6.48,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"World Bank: Total public education expenditure, % of government spending",PER.ALL.TTL.GOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.97032,..,..,..,..,..,..,..,..,..,96.93855,..,..,..,..,..,..,..,..,..,97.9,..,..,..,..,..,..,..,..,..,98.7,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.ZS,3.29,..,..,..,..,3.79,..,..,..,..,4.57,..,..,..,..,4.91,..,..,..,..,5.85,..,..,..,..,8.08,..,..,..,..,12.26,..,..,..,..,17.66,..,..,..,..,25.96,..,..,..,..,36.83,..,..,..,..,50.54,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,39.92,..,..,..,..,39.24,..,..,..,..,39.08,..,..,..,..,39.75,..,..,..,..,38.95,..,..,..,..,43.26,..,..,..,..,39.84,..,..,..,..,37.08,..,..,..,..,32.96,..,..,..,..,30.74,..,..,..,..,28.47,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,PIAAC: Adults by numeracy proficiency level (%). Level 4,LO.PIAAC.NUM.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3639.38921320137,3823.38947194115,4124.73225607116,4225.60678245712,4367.61604808777,4485.29865127993,4818.8622772619,5098.37202862082,5337.21582710808,5680.13190479663,6021.26439467363,6331.13634972873,6465.27773021643,6843.69221140729,7408.82485472869,7839.8681163893,8421.99883300061,9135.79988108653,9605.9213770603,9868.30563941262,10227.3259551238,10139.1314565661,10642.5378970617,11032.939570612,11460.3482642504,11598.860383288,11743.4899040267,12047.0511356555,12502.8201886876,..,..,..,..,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,5063809,5176295,5291338,5409343,5530975,5656914,5786478,5919965,6060151,6210756,6374039,6551231,6740529,6937331,7135270,7329594,7517858,7700736,7880332,8060210,8242496,8427857,8613861,8795932,8967916,9125398,9267340,9395123,9509857,9613588,9708350,9793903,9871251,9945277,10022277,10106771,10201214,10304726,10414433,10525694,10635244,10741880,10847002,10952951,11063201,11179949,11303946,11433443,11565204,11695000,..,..,..,..
Tunisia,TUN,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.ZS,0.33,..,..,..,..,0.46,..,..,..,..,0.53,..,..,..,..,0.54,..,..,..,..,0.93,..,..,..,..,1.38,..,..,..,..,2.05,..,..,..,..,2.48,..,..,..,..,3.77,..,..,..,..,5.71,..,..,..,..,7.38,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"World Bank: Total public education expenditure, % of government spending",PER.ALL.TTL.GOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.1907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.297,..,..,77.1904,77.71462,..,79.13058,79.65391,80.21875,..,79.03643,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.ZS,1.94,..,..,..,..,2.87,..,..,..,..,4.22,..,..,..,..,5.85,..,..,..,..,7.28,..,..,..,..,9.03,..,..,..,..,10.63,..,..,..,..,12.46,..,..,..,..,13.98,..,..,..,..,15.34,..,..,..,..,16.44,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,3.11,..,..,..,..,4.37,..,..,..,..,6.29,..,..,..,..,9.77,..,..,..,..,14.08,..,..,..,..,13.78,..,..,..,..,15.71,..,..,..,..,17.47,..,..,..,..,18.62,..,..,..,..,18.56,..,..,..,..,18.32,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,PIAAC: Adults by numeracy proficiency level (%). Level 4,LO.PIAAC.NUM.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.40029,..,..,9.80004,10.47373,..,9.91152,..,..,..,..,..
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6141.07346401991,6302.78279160793,6721.16249039952,7313.83353784301,6950.97131440552,7487.43570517617,8017.78061083692,8626.03550656089,9095.99082310842,8757.19337214723,9583.78065029431,9215.13198876531,9329.81317589044,9603.8804373834,10860.0587384025,11887.8639520719,13621.4654763859,14849.3252872567,16053.8037949306,15489.8719235994,17425.8613617493,19651.6784765047,20616.8698748977,22269.0376631374,23967.1180282777,25625.5746338527,26150.3997990425,27915.5236456729,28068.8594133348,..,..,..,..,..
Turkiye,TUR,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,34876303,35720599,36587261,37472336,38370283,39277258,40189567,41108297,42039992,42994041,43975971,44988414,46025411,47073472,48114155,49133937,50128541,51100924,52053765,52992487,53921760,54840590,55748948,56653804,57564204,58486456,59423282,60372568,61329676,62287397,63240194,64192243,65145367,66089402,67010930,67903469,68756810,69581848,70418604,71321399,72326988,73443863,74653016,75928564,77231907,78529409,79821724,81101892,82319724,83430000,..,..,..,..
Turkiye,TUR,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.ZS,0.54,..,..,..,..,0.56,..,..,..,..,0.74,..,..,..,..,0.73,..,..,..,..,1.58,..,..,..,..,6.24,..,..,..,..,5.78,..,..,..,..,5.31,..,..,..,..,4.91,..,..,..,..,4.21,..,..,..,..,5.28,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"World Bank: Total public education expenditure, % of government spending",PER.ALL.TTL.GOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.62768,..,..,..,..,65.69434,..,..,..,..,75.96824,..,..,..,..,79.23245,..,..,..,..,..,..,..,..,..,..,..,..,..,87.36549,88.22906,88.11939,88.6559,..,90.81672,92.6606,94.10609,94.91975,95.25666,95.43963,95.60142,96.16733,96.15053,..,..,..,..,..,..
Turkiye,TUR,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.ZS,3.08,..,..,..,..,3.49,..,..,..,..,4.19,..,..,..,..,5.52,..,..,..,..,6.87,..,..,..,..,4.12,..,..,..,..,7.26,..,..,..,..,9.93,..,..,..,..,14.82,..,..,..,..,18.18,..,..,..,..,20.52,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,14.88,..,..,..,..,18.55,..,..,..,..,21.32,..,..,..,..,25.86,..,..,..,..,29.32,..,..,..,..,36.1,..,..,..,..,37.01,..,..,..,..,42,..,..,..,..,40.87,..,..,..,..,40.57,..,..,..,..,36.62,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4374387,..,..,..,..,..,..,..,..
Turkiye,TUR,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9250088,..,..,..,..,..,..,..,..
Turkiye,TUR,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,PIAAC: Adults by numeracy proficiency level (%). Level 4,LO.PIAAC.NUM.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.449278,..,..,..,..,..,..,..,..
Turkiye,TUR,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.11783,7.05966,..,..,..,6.15086,6.12159,4.76679,4.84857,5.03442,4.88008,3.99592,5.38147,5.3449,..,4.41426,..,..,..,2.4497,..,..,..,..,..
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5396.95429474863,5174.72147584237,4372.84845335683,4417.91573231528,3637.04843430617,3370.0039972145,3593.73236626096,3188.55092183852,3407.70711982739,3979.8153876637,4243.79853933923,4477.72836316851,4514.82698000876,4702.3402059296,5019.02699636669,5786.87611151517,6539.93887720231,7366.38508269905,8499.06621072685,8955.28070575124,9738.98310680496,11212.4865037223,12469.8801136552,13726.3723799616,15144.5454464609,16011.5512129094,16895.4761349722,18032.2219588344,19304.1013058699,..,..,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,2195175,2258965,2324015,2390216,2457384,2525364,2594313,2664258,2734895,2805819,2876808,2947779,3019066,3091513,3166221,3244018,3324458,3407321,3493895,3585868,3683967,3789185,3899843,4010789,4115102,4207841,4287346,4355116,4413479,4466135,4516133,4564083,4610005,4655743,4703401,4754646,4810109,4870141,4935767,5007954,5087213,5174085,5267900,5366375,5466328,5565287,5662372,5757669,5850908,5942000,..,..,..,..
Turkmenistan,TKM,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"World Bank: Total public education expenditure, % of government spending",PER.ALL.TTL.GOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.77832,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,LO.PIAAC.NUM.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,LO.PIAAC.TEC.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,PIAAC: Adults by numeracy proficiency level (%). Level 5,LO.PIAAC.NUM.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
